county,constituency_code,constituency_name,office_location,landmark,distance_from_landmark,latitude,longitude,geocode_method,geocode_confidence,accuracy_meters,formatted_address,successful_geocode_query,total_queries_tried,geocode_status
Samburu,,Samburu West,Maralal Town,Samburu County Assembly,200 Metres,1.0960911,36.7013148,tomtom,0.9,52909.15111222504,"Samburu West, Rift Valley","Samburu West, Samburu County, Kenya",1,enhanced
Samburu,,Samburu North,Baragoi Town,DCC Office,Within the DCC Building - 0 Metres,0.792365,37.497744,provider_refined:locationiq,0.6,50.0,"Archer's Post - Baragoi Road, Samburu, Rift Valley, Kenya",,0,success
Samburu,,Samburu East,Wambaa Town,Wamba Parish,Within the Church Compound - 0 Metres,0.554064,37.903148,provider_refined:locationiq,0.6,50.0,Kenya,,0,success
Trans Nzoia,,Kwanza,KFA Building kitale town,KFA Building,Within KFA Building,-0.10995818056136347,34.75326415025386,provider_refined:locationiq,0.6,200.0,"Nzoia Road, Kisumu, Nyanza, Kenya",,0,success
Trans Nzoia,,Endebess,Endebess Centre,DCCs office,150 Metres,1.0740798784428829,34.89858982372414,provider_refined:locationiq,0.6,300.0,"Endebess Village Route, Trans Nzoia, Rift Valley, Kenya",,0,success
Trans Nzoia,,Saboti,Maendeleo ya wanawake building Old Ambwere Plaza,100 Metres,,1.0154273475370275,34.99997026469232,provider_refined:locationiq,0.6,200.0,"Ambwere Plaza, Trans Nzoia, Rift Valley, Kenya",,0,success
Trans Nzoia,,Kiminini,Kiminini centre,St Peters Cleavers Catholic Church,Within Church Compound,0.8919703587365915,34.924450835947646,provider_refined:locationiq,0.6,200.0,"Kiminini, Trans Nzoia, Rift Valley, Kenya",,0,success
Trans Nzoia,,Cherangany,Kachibora,DCCs office,Within DCCs Office,0.9826947736604255,35.223461294187786,provider_refined:nominatim,0.65,200.0,"Kachibora, Cherangany, Trans Nzoia, Kenya",,0,success
Uasin Gishu,,Soy,"Meadows Plaza, opposite Sirikwa Hotel",Meadows plaza,,0.7600378,35.2211047,nominatim,0.5,25182.25068318412,"Soy, Uasin Gishu, Kenya","Soy, Uasin Gishu County, Kenya",1,enhanced
Uasin Gishu,,Turbo,"Within NCCK North headquarters, West Indies","NCCK North Headquarters, West Indies",100 Metres,0.19602186888678486,37.46454340190759,provider_refined:locationiq,0.6,200.0,"NRT Headquarters, Meru Central, Eastern, Kenya",,0,success
Uasin Gishu,,Moiben,"Kimumu Ward Administrative Offices in Ainabtich, Kimumu Ward Administrative Offices",100 Metres,,0.8164978105267555,35.38240641238258,provider_refined:nominatim,0.65,200.0,"Moiben, Moiben ward, Moiben, Uasin Gishu, Kenya",,0,success
Uasin Gishu,,Ainabkoi,"Adjacent To Eldoret East District Hqs, Off",Eldoret East District Hqs,Across The Road (0),0.3098288563384242,35.45654967347046,provider_refined:locationiq,0.6,100.0,"Ainabkoi, Uasin Gishu County, Kenya",,0,success
Uasin Gishu,,Kapseret,"Inside R.C.E.A Ushirika Church Compound, Op-","R.C.E.A Ushirika Church, Opposite Hills School",Inside The Church Compound,-1.365229,36.662589,provider_refined:locationiq,0.6,50.0,"Hills View Este, Kajiado, Rift Valley, Kenya",,0,success
Uasin Gishu,,Kesses,Jamboni Complex Near DCC’s Office,Moi Unversity Law School,1 Km,0.4699369289623318,35.292921124976424,provider_refined:locationiq,0.6,2000.0,"Jamboni Complex 2010, Eldoret - Nakuru Road, Uasin Gishu, Rift Valley, Kenya",,0,success
Elgeyo Marakwet,,Marakwet East,Chesoi DCC Compound,DCC Office,Within,0.5536850992091192,37.90396364435226,provider_refined:locationiq,0.6,200.0,Kenya,,0,success
Elgeyo Marakwet,,Marakwet West,Kapsowar IEBC Office,IEBC,Within,0.5546092795240105,37.90243280948754,provider_refined:locationiq,0.6,200.0,Kenya,,0,success
Elgeyo Marakwet,,Keiyo North,IEBC,County Governor Office,Sharing a Fence,0.554064,37.903148,provider_refined:locationiq,0.6,50.0,Kenya,,0,success
Elgeyo Marakwet,,Keiyo South,Chepkorio Prime Tower Sacco,Prime Tower Sacco Society,Within,0.5534112043287954,37.902529394387045,provider_refined:locationiq,0.6,200.0,Kenya,,0,success
Nandi,,Mosop,Kabiyet-Nandi North District Headquarters,Kabiyet-Nandi North District Headquarters,Same Compound,0.4143250528568841,35.068014339415015,provider_refined:locationiq,0.6,200.0,"Mosop, Nandi County, Kenya",,0,success
Nandi,,Nandi Hills,"Nandi Hills Town, Ministry of Public Works",Nandi Water Suplly,50 Meters,0.1063314,35.1855938,nominatim,0.5,3145.06472662866,"Nandi Hills, Nandi Hills ward, Nandi Hills, Nandi, Kenya","Nandi Hills, Nandi County, Kenya",1,enhanced
Nandi,,Emgwen,Mininstry of Lands Kapsabet,Ministry of Lands/ Acc Office,20meters From Tarmac,-0.1040087535096049,34.75599006999396,provider_refined:locationiq,0.6,50.0,"ARDHI House(Ministry of Lands), Kisumu, Nyanza, Kenya",,0,success
Nandi,,Chesumei,Cheptarit Catholic Church- Mosoriot,Cheptarit Catholic Church,Same Location,-3.347561,39.932924,provider_refined:locationiq,0.6,50.0,"Catholic Church, Malindi, Coast, Kenya",,0,success
Nandi,,Aldai,"St. Pauls Catholic Church, Within Kobujoi Town",St. Pauls Catholic Church,,-3.3972899350288084,37.675027446179826,provider_refined:locationiq,0.6,200.0,"St. Pauls Catholic Church, Taita Taveta, Coast, Kenya",,0,success
Nandi,,Tindiret,Senetwo Social Hall,Former World Vision Offices,Senetwo Primary School Within,-2.2101671332254424,40.18020118675361,provider_refined:locationiq,0.6,200.0,"Wema Social Hall, Tana River, Coast, Kenya",,0,success
Baringo,,Tiaty,Next To Ministry Of Education Offices-,Chemolingot,,0.4658330090632727,35.96699898737031,provider_refined:locationiq,0.6,200.0,"Baringo, Baringo, Rift Valley, Kenya",,0,success
Baringo,,Baringo North,Behind Posta Building,Posta Building –Baringo North,19 Km From Kabarnet Town,0.705852,35.7358109,tomtom,0.9,35130.94420114943,"Baringo North, Rift Valley","Baringo North, Baringo County, Kenya",1,enhanced
Baringo,,Baringo Central,"County Commissioners Premises,",County Commissioners Premises- Kabarnet 100m,,-1.501997128139361,40.01680208891051,provider_refined:locationiq,0.6,200.0,"County Commissioner's office, Tana River, Coast, Kenya",,0,success
Baringo,,Baringo South,Deputy County Commissioner’s,District Hq Marigat - Kabarnet,200m From Telcom Kenya,-0.025318686559600033,35.959919738715605,provider_refined:locationiq,0.6,400.0,"Deputy County Commissioner Office, Nakuru, Rift Valley, Kenya",,0,success
Baringo,,Mogotio,Behind Boresha Sacco,Boresha Sacco- Mogotio Township,70m From The Tarmack,0.1632276,35.9466769,nominatim,0.5,39862.21413641373,"Mogotio, Baringo, Kenya","Mogotio, Baringo County, Kenya",1,enhanced
Baringo,,Eldama Ravine,Sub County Commissioner’s,Law Courts – Eldama Ravine,-,0.0502915,35.7281381,tomtom,0.89999160767,29386.6228418949,"Eldama Ravine, Rift Valley","Eldama Ravine, Baringo County, Kenya",1,enhanced
Laikipia,,Laikipia West,Telkom Building Nyahururu Town,Nyahururu Law Courts,20 Metres Approximate,0.016426416270594824,37.07690529046831,provider_refined:locationiq,0.6,50.0,"Nyakio Building, Laikipia, Rift Valley, Kenya",,0,success
Laikipia,,Laikipia East,Laikipia County Commissioners,County Commissioners Office,Within The Compound,-1.501584,40.016003,provider_refined:locationiq,0.6,50.0,"County Commissioner's office, Tana River, Coast, Kenya",,0,success
Laikipia,,Laikipia North,Doldol Catholic Parish Compound,Doldol Catholic Church,Within The Compound,0.041174,36.363378,provider_refined:locationiq,0.6,50.0,"Nyahururu Catholic Church, Nyeri-Nyahururu Road, Laikipia, Rift Valley, Kenya",,0,success
Nakuru,,Molo,Dcc's Compound - Molo Town,Dc's Office - Molo Town,200m From Matatu Terminus,0.0524903,35.9678174,nominatim,0.5,15046.44606962836,"Molo, Rongai, Nakuru, Kenya","Molo, Nakuru County, Kenya",1,enhanced
Nakuru,,Njoro,Aic Church - Compound -Njoro,Aic Church - Njoro,Inside The Compound,-0.3031,36.08,constituency_center,0.4,10000.0,"Njoro Constituency Center, Nakuru",CONSTITUENCY_CENTER,1,enhanced
Nakuru,,Naivasha,Dcc's Compound - Near Naivasha Police Station,Naivasha Police Station,100m,-0.303,36.0801,constituency_center_offset,0.4,10000.0,"Naivasha Constituency Center, Nakuru",CONSTITUENCY_CENTER,1,enhanced
Nakuru,,Gilgil,Hennsolex Building- Ground Floor- Gilgil Town,KPLC - Gilgil,Same Building,-0.4980018,36.3284263,tomtom,0.61932301521,33484.12694435836,"Gilgil, Rift Valley","Gilgil, Nakuru County, Kenya",1,enhanced
Nakuru,,Kuresoi South,Keringet centre- Keringet Mall,Keringet Center 100m ahead from the,200m,-0.3029,36.0802,constituency_center_offset,0.4,10000.0,"Kuresoi South Constituency Center, Nakuru",CONSTITUENCY_CENTER,1,enhanced
Nakuru,,Kuresoi North,"Kuresoi North Sub County Offices, Kamara Division Kuresoi North Sub County Offices",Inside Subcounty Offices,,-0.3027999999999999,36.0803,constituency_center_offset,0.4,10000.0,"Kuresoi North Constituency Center, Nakuru",CONSTITUENCY_CENTER,1,enhanced
Nakuru,,Subukia,Behind top care hospital,100metres from subukia-Nakuru highway,100m,0.0008763,36.2315435,locationiq,0.6,50.0,"The Clicks Pub Subukia, Nyahururu-Nakuru Road, Ngano-Ini, Subukia ward, Subukia, Nakuru, 20109, Kenya","Subukia, Nakuru County, Kenya",1,enhanced
Nakuru,,Rongai,IEBC Kampi ya moto behind DC office.,Kampi Ya Moto Trading Center,100m,-0.3026999999999999,36.0804,constituency_center_offset,0.4,10000.0,"Rongai Constituency Center, Nakuru",CONSTITUENCY_CENTER,1,enhanced
Nakuru,,Bahati,Do's Compound - Kiamaina / Maili Sita - Bahati,Do's Office Kiamaina / Maili Sita - Bahati,100 M,-0.3026,36.0805,constituency_center_offset,0.4,10000.0,"Bahati Constituency Center, Nakuru",CONSTITUENCY_CENTER,1,enhanced
Nakuru,,Nakuru Town West,"County council offices, opposite Kenya Farmers",Kfa Roundabout - Nakuru Town,200m,-0.317783,36.0374066,tomtom,0.9,14115.38547108158,"Nakuru Town West, Rift Valley","Nakuru Town West, Nakuru County, Kenya",1,enhanced
Nakuru,,Nakuru Town East,Catholic Diocese Nakuru (Cdn) Compound -,"Mercy Mission Hospital, Assumption Center Near Within Catholic Diocese Compounds.",,-0.3025,36.0806,constituency_center_offset,0.4,10000.0,"Nakuru Town East Constituency Center, Nakuru",CONSTITUENCY_CENTER,1,enhanced
Narok,,Kilgoris,Old Kilgoris County Council Offices,Cooperative Bank Kilgoris,80 Metres,-1.0077799,34.8807011,tomtom,0.61926660538,51502.70411695314,"Kilgoris, Rift Valley","Kilgoris, Narok County, Kenya",1,enhanced
Narok,,Emurua Dikkir,Emurua Dikkir,Sub County Offices,10 Metres,-1.0804,35.871,county_center,0.3,25000.0,Narok County Center,COUNTY_CENTER,1,enhanced
Narok,,Narok North,Narok North CDF Offices,Narok County Commisioner Offices,20 Meters,-1.0803,35.871100000000006,county_center_offset,0.3,25000.0,Narok County Center,COUNTY_CENTER,1,enhanced
Narok,,Narok East,Ntulele,Ntulele Police Station,50 Metres,-1.0802,35.8712,county_center_offset,0.3,25000.0,Narok County Center,COUNTY_CENTER,1,enhanced
Narok,,Narok South,Ololulunga,Ololulunga Police Station,10 Metres,-1.0801,35.871300000000005,county_center_offset,0.3,25000.0,Narok County Center,COUNTY_CENTER,1,enhanced
Narok,,Narok West,Ngoswani Centre,Drilled Water Solar Powerpoint,70 Metres,-1.08,35.8714,county_center_offset,0.3,25000.0,Narok County Center,COUNTY_CENTER,1,enhanced
Kajiado,,Kajiado North,Ngong DCC Office,Ngong DCC Office,0 Meters,-1.8524,36.7762,county_center,0.3,25000.0,Kajiado County Center,COUNTY_CENTER,1,enhanced
Kajiado,,Kajiado Central,Ack Tenebo House,Kajiado Total Petrol Station,50 Meters,-1.8419404,36.7892723,tomtom,0.9,63010.40895660714,"Kajiado Central, Rift Valley","Kajiado Central, Kajiado County, Kenya",1,enhanced
Kajiado,,Kajiado East,Isinya Multi-Purpose,Moi Girls High School Isinya,50 Meters,-1.8523,36.776300000000006,county_center_offset,0.3,25000.0,Kajiado County Center,COUNTY_CENTER,1,enhanced
Kajiado,,Kajiado West,St Mary's Catholic Church-Kiserian,St Mary's Catholic Church-Kiserian,0 Meters,-1.8522,36.7764,county_center_offset,0.3,25000.0,Kajiado County Center,COUNTY_CENTER,1,enhanced
Kajiado,,Kajiado South,Kajiado County Government Revenue Loitoktok DCC Office,200 Meters,,-1.8521,36.776500000000006,county_center_offset,0.3,25000.0,Kajiado County Center,COUNTY_CENTER,1,enhanced
Kericho,,Ainamoi,County Commissioner's Compound Behind Administration Police and,20 Meters from the County Commissioners,,-0.3676,35.2836,county_center,0.3,25000.0,Kericho County Center,COUNTY_CENTER,1,enhanced
Kericho,,Bureti,"Litein Town, Patnas Plaza",Patnas Plaza,Approx. 20 Meters from Bureti Police,-0.3675,35.2837,county_center_offset,0.3,25000.0,Kericho County Center,COUNTY_CENTER,1,enhanced
Kericho,,Belgut,Rev. Temuga Plaza,Opposite DCC Office,100 Meters from Sosiot Police Station on,-0.3674,35.2838,county_center_offset,0.3,25000.0,Kericho County Center,COUNTY_CENTER,1,enhanced
Kericho,,Sigowet Soin,Soko Huru Center,Inside Police Post Compound,"Mathioyo Stadium, 800 Meters from",-0.3672999999999999,35.2839,county_center_offset,0.3,25000.0,Kericho County Center,COUNTY_CENTER,1,enhanced
Kericho,,Kipkelion East,Within Londian Post Office,Londian Post Office,Post Office Compound,-0.3671999999999999,35.284,county_center_offset,0.3,25000.0,Kericho County Center,COUNTY_CENTER,1,enhanced
Kericho,,Kipkelion West,Posta Kenya Building Kipkelion,Kipkellion Post Office,5 Meters From Londian - Kisumu Highway,-0.1988039,35.4652483,tomtom,0.89990978241,19966.41469319615,"Kipkelion West, Rift Valley","Kipkelion West, Kericho County, Kenya",1,enhanced
Bomet,,Chepalungu,Sigor AGC Church,Junction to Sigor Township,500 Metres,-0.781,35.3416,county_center,0.3,25000.0,Bomet County Center,COUNTY_CENTER,1,enhanced
Bomet,,Bomet Central,Bomet Town,NCPB,0 Metres,-0.7809,35.3417,county_center_offset,0.3,25000.0,Bomet County Center,COUNTY_CENTER,1,enhanced
Bomet,,Konoin,Mogogsiek,DCC Office Konoin Subcounty,Approx. 150 Metres,-0.7808,35.3418,county_center_offset,0.3,25000.0,Bomet County Center,COUNTY_CENTER,1,enhanced
Bomet,,Bomet East,"AFC Building, Bomet Town",Shell Petrol Station,Approx. 15 Metres,-0.7807000000000001,35.3419,county_center_offset,0.3,25000.0,Bomet County Center,COUNTY_CENTER,1,enhanced
Bomet,,Sotik,Ministry of Agriculture,Opposite CDF Office,Approx. 20 Metres,-0.7806000000000001,35.342,county_center_offset,0.3,25000.0,Bomet County Center,COUNTY_CENTER,1,enhanced
Kakamega,,Lugari,Lumakanda Centre,Lumakanda P.A.G. Church,95 Metres,0.2827,34.7519,county_center,0.3,25000.0,Kakamega County Center,COUNTY_CENTER,1,enhanced
Kakamega,,Likuyani,At PAG Kongoni Church Compound,Next to Likuyani Sub-County Offices,50 Metres,0.7117139,35.113036,tomtom,0.61925854683,17242.381959630657,"Likuyani, Western","Likuyani, Kakamega County, Kenya",1,enhanced
Kakamega,,Malava,Malava Friends Church Compound.,Malava Boys High School,50 Metres,0.4459769,34.8524885,tomtom,0.61927466393,20451.30261256678,"Malava, Western","Malava, Kakamega County, Kenya",1,enhanced
Kakamega,,Lurambi,Post Office,Huduma Center,20 Metres,0.2828,34.752,county_center_offset,0.3,25000.0,Kakamega County Center,COUNTY_CENTER,1,enhanced
Kakamega,,Navakholo,Opposite Dowa Filling Station along,Dowa Filling Station,30 Meters,0.2829,34.7521,county_center_offset,0.3,25000.0,Kakamega County Center,COUNTY_CENTER,1,enhanced
Kakamega,,Mumias West,ACK Guest House,ACK Church Complex,50 Metres,0.283,34.7522,county_center_offset,0.3,25000.0,Kakamega County Center,COUNTY_CENTER,1,enhanced
Kakamega,,Mumias East,Moco Buildings-Shianda,Shianda Catholic Church,10 Metres,0.2831,34.7523,county_center_offset,0.3,25000.0,Kakamega County Center,COUNTY_CENTER,1,enhanced
Kakamega,,Matungu,"Matungu Market, along Matungu -",Matungu Deputy County Commissioner's,200 Metres,0.377349,34.4872984,tomtom,0.61927466393,17671.082978364742,"Matungu, Western","Matungu, Kakamega County, Kenya",1,enhanced
Kakamega,,Butere,Butere DCC Compound Next to,Deputy County Commissioner's Office,10 Metres,0.2832,34.7524,county_center_offset,0.3,25000.0,Kakamega County Center,COUNTY_CENTER,1,enhanced
Kakamega,,Khwisero,Within DCC's Offices,DCC's Office,Inside DCC’s Office Block,0.2833,34.7525,county_center_offset,0.3,25000.0,Kakamega County Center,COUNTY_CENTER,1,enhanced
Kakamega,,Shinyalu,Shinyalu Market,St.Acquinas Teachers College,100 Metres,0.2834,34.7526,county_center_offset,0.3,25000.0,Kakamega County Center,COUNTY_CENTER,1,enhanced
Kakamega,,Ikolomani,Sub-County Registrar of Persons Office Malinya Primary School,100 Metres,,0.2835,34.7527,county_center_offset,0.3,25000.0,Kakamega County Center,COUNTY_CENTER,1,enhanced
Vihiga,,Sabatia,DCC Compound,Sabatia Eye Hospital,600 Metres,0.1133601,34.8089687,tomtom,0.61936326027,10360.983724240949,"Sabatia, Western","Sabatia, Vihiga County, Kenya",1,enhanced
Vihiga,,Hamisi,Hamisi Youth Empowerment Centre,Hamisi Sub-County Hospital,100 Metres,0.0793771,34.8532129,tomtom,0.61934714317,20118.10827313953,"Hamisi, Western","Hamisi, Vihiga County, Kenya",1,enhanced
Vihiga,,Luanda,Luanda Centre,Bunyore Girls High School,800 Metres,0.03066637990051221,34.58773147843759,provider_refined:locationiq,0.6,1600.0,"from luanda, Vihiga, Western, Kenya",,0,success
Vihiga,,Emuhaya,Esibuye Centre,Bunyore Medical Hospital,150 Metres,0.0998332625499265,34.6334770331577,provider_refined:locationiq,0.6,300.0,"Ematsuli-Esibuye Road, Vihiga, Western, Kenya",,0,success
Bungoma,,Mt. Elgon,Kapsokwony,Koony House,Within Kooni House,0.5695,34.5584,county_center,0.3,25000.0,Bungoma County Center,COUNTY_CENTER,1,enhanced
Bungoma,,Sisiria,DCC Compound,Sirisia DCC Office,50 Metres From DCC Office,0.5696,34.5585,county_center_offset,0.3,25000.0,Bungoma County Center,COUNTY_CENTER,1,enhanced
Bungoma,,Kabuchai,Behind Kabuchai Cdf Compound,Along Kanduyi Chwele Road Approx.,100 Metres,0.5697,34.5586,county_center_offset,0.3,25000.0,Bungoma County Center,COUNTY_CENTER,1,enhanced
Bungoma,,Bumula,Bumula DCC Ofiice,DCC Compound,150 Metres,0.5698,34.5587,county_center_offset,0.3,25000.0,Bungoma County Center,COUNTY_CENTER,1,enhanced
Bungoma,,Kanduyi,Bungoma Cereals Board,Silos,Next To Silos in the Compound,0.5699,34.5588,county_center_offset,0.3,25000.0,Bungoma County Center,COUNTY_CENTER,1,enhanced
Bungoma,,Webuye East,1st Office at DCC Compound 2nd,DCC Compound / Mp Office,Approx. 50m from the DCC Office,0.57,34.5589,county_center_offset,0.3,25000.0,Bungoma County Center,COUNTY_CENTER,1,enhanced
Bungoma,,Webuye West,Matisi Market,Along Bungoma Webuye High Way -,100 Metres,0.5949440500000001,34.71220035300203,locationiq,0.6,50.0,"Webuye West, Bungoma County, Kenya","Webuye West, Bungoma County, Kenya",1,enhanced
Bungoma,,Kimilili,Great Lounch Hotel Building,Opposite Kimilili Deb Primary,20 Metres,0.7838812,34.719834,tomtom,0.61925854683,12623.642638037,"Kimilili, Western","Kimilili, Bungoma County, Kenya",1,enhanced
Bungoma,,Tongaren,Within Bungoma North Sub-County National Government CDF Offices,50 Metres From CDF Offices,,0.5701,34.559,county_center_offset,0.3,25000.0,Bungoma County Center,COUNTY_CENTER,1,enhanced
Busia,,Teso North,DCC's Compound,Law Courts,2 Metres,0.4608,34.1115,county_center,0.3,25000.0,Busia County Center,COUNTY_CENTER,1,enhanced
Busia,,Teso South,DCC's Compound,DCC's building,0 Metres,0.4609,34.1116,county_center_offset,0.3,25000.0,Busia County Center,COUNTY_CENTER,1,enhanced
Busia,,Nambale,DCC's Compound,DCC's building,0 Metres,0.4609999999999999,34.1117,county_center_offset,0.3,25000.0,Busia County Center,COUNTY_CENTER,1,enhanced
Busia,,Matayos,Assistant County Commissioner's com-,Assistant County Commissioner's office,10 Metres,0.4611,34.1118,county_center_offset,0.3,25000.0,Busia County Center,COUNTY_CENTER,1,enhanced
Busia,,Butula,DCC's Compound,Butula Police Station,30 Metres,0.340595,34.3363367,tomtom,0.61926660538,16879.06041473001,"Butula, Western","Butula, Busia County, Kenya",1,enhanced
Busia,,Funyula,Funyula market,Moody Awori Primary school,20 Metres,0.4612,34.1119,county_center_offset,0.3,25000.0,Busia County Center,COUNTY_CENTER,1,enhanced
Busia,,Budalangi,Budalangi Market,Budalangi Primary School,100 Metres,0.1108678,34.0462022,tomtom,0.61924247742,15670.28974507964,"Budalangi, Western","Budalangi, Busia County, Kenya",1,enhanced
Siaya,,Ugenya,Ukwala - Opposite Sub County Officers Posta - Ukwala,100 Metres,,0.0607,34.2881,county_center,0.3,25000.0,Siaya County Center,COUNTY_CENTER,1,enhanced
Siaya,,Ugunja,Along Savana - Ambira Hospital Road Savana Hotel,50 Metres,,0.0608,34.2882,county_center_offset,0.3,25000.0,Siaya County Center,COUNTY_CENTER,1,enhanced
Siaya,,Alego Usonga,Siaya Town- Within County,County Commissioner's Office,100 Metres,0.0608999999999999,34.2883,county_center_offset,0.3,25000.0,Siaya County Center,COUNTY_CENTER,1,enhanced
Siaya,,Gem,Nyangweso Market Centre - Adjacent Sawagongo High School,200 Metres,,0.0376684,34.4645423,nominatim,0.5,17524.87008674788,"Gem, Siaya, 40139, Kenya","Gem, Siaya County, Kenya",1,enhanced
Siaya,,Bondo,"Adjacent Municipal Offices, Next to",Bondo Law Courts,20 Metres,-0.1006180999999999,34.22530233497095,locationiq,0.6,50.0,"Bondo, Siaya County, Kenya","Bondo, Siaya County, Kenya",1,enhanced
Siaya,,Rarieda,Kalandini Market Centre - Within,Kalandini Market,100 Metres,0.061,34.2884,county_center_offset,0.3,25000.0,Siaya County Center,COUNTY_CENTER,1,enhanced
Kisumu,,Nyando,Awasi DCC Compound,,,-0.161487,35.0739327,tomtom,0.61937127113,34814.934167656254,"Nyando, Nyanza","Nyando, Kisumu County, Kenya",1,enhanced
Kisumu,,Muhoroni,Awasi Opposite Pawtenge Primary,,,-0.1585535,35.1934989,tomtom,0.61925854683,32254.039902493976,"Muhoroni, Nyanza","Muhoroni, Kisumu County, Kenya",1,enhanced
Kisumu,,Nyakach,Pap Onditi DCC Compound,,,-0.3832347,34.9306947,tomtom,0.61925854683,22336.1868446075,"Nyakach, Nyanza","Nyakach, Kisumu County, Kenya",1,enhanced
Kisumu,,Seme,Kombewa DCC Compound,,,-0.0688803,34.5178138,tomtom,0.61929073334,20362.733812546903,"Sème, Nyanza","Seme, Kisumu County, Kenya",1,enhanced
Kisumu,,Kisumu West,DCCs office block opposite the new DCCs/Huduma,,,-0.074886,34.709665,tomtom,0.9,15308.546221838362,"Kisumu West, Nyanza","Kisumu West, Kisumu County, Kenya",1,enhanced
Kisumu,,Kisumu East,Mamboleo Show Ground,,,-0.1179946,34.7876169,tomtom,0.9,17003.347575005082,"Kisumu East, Nyanza","Kisumu East, Kisumu County, Kenya",1,enhanced
Kisumu,,Kisumu Central,Huduma Centre Wing C Ground Floor,,,-0.1030863,34.7560645,tomtom,0.9,10321.03529620444,"Kisumu Central, Nyanza","Kisumu Central, Kisumu County, Kenya",1,enhanced
Homa Bay,,Homabay,County,,,-0.6115078,34.4926172,tomtom,0.7861643791199999,1414.4537947255585,"Homabay-Rongo, Homa Bay, Nyanza","Homabay, Homa Bay County, Kenya",1,enhanced
Homa Bay,,Kasipul,Within Karachuonyo South DCC Compound at Kosele,,,-0.5093638,34.7354068,tomtom,0.84796304703,15178.452477814828,"Kasipul, Nyanza","Kasipul, Homa Bay County, Kenya",1,enhanced
Homa Bay,,Kabondo Kasipul,At Kadongo Centre Along Kisii - Kisumu Road,,,-0.4023372,34.7924146,tomtom,0.9,16684.717935742494,"Kabondo Kasipul, Nyanza","Kabondo Kasipul, Homa Bay County, Kenya",1,enhanced
Homa Bay,,Karachuonyo,Within Rachuonyo North DCC Complex at Kamodi,,,-0.3972431,34.6268809,tomtom,0.84804019928,29999.10858399201,"Karachuonyo, Nyanza","Karachuonyo, Homa Bay County, Kenya",1,enhanced
Homa Bay,,Rangwe,Within New Rangwe DCC's Complex aLong Oyugis -,,,-0.5999317,34.5836415,tomtom,0.8479410171499999,14696.9740038885,"Rangwe, Nyanza","Rangwe, Homa Bay County, Kenya",1,enhanced
Homa Bay,,Homa Bay Town,Behind CC's Complex in Homabay Town,,,-0.5271843,34.4557052,tomtom,0.9,13223.90626691378,"Homa Bay, Nyanza","Homa Bay Town, Homa Bay County, Kenya",1,enhanced
Homa Bay,,Ndhiwa,Within Ndhiwa Sub County DCC Complex Along Ndhiwa,,,-0.7310858,34.3678533,tomtom,0.8479519844100001,26425.152648427465,"Ndhiwa, Nyanza","Ndhiwa, Homa Bay County, Kenya",1,enhanced
Homa Bay,,Suba North,Inside Suba North Sub County Compound along Mbita -,,,-0.4372517,34.2060824,tomtom,0.9,34290.30031868826,"Suba North, Nyanza","Suba North, Homa Bay County, Kenya",1,enhanced
Homa Bay,,Suba South,At Magunga Trading Centre along Kiabuya - Magunga,,,-0.5401686,34.1691104,tomtom,0.9,29153.55138860821,"Suba South, Nyanza","Suba South, Homa Bay County, Kenya",1,enhanced
Migori,,Rongo,Rongo Town,DCC Office Rongo sub County,Within DCC office compound,-0.7561777,34.6017335,tomtom,0.61927466393,19756.08874205468,"Rongo, Nyanza","Rongo, Migori County, Kenya",1,enhanced
Migori,,Awendo,Awendo Town,NCPB Awendo,Within NCPB Compound,-0.8938185,34.5308201,tomtom,0.61926660538,19427.01426252535,"Awendo, Nyanza","Awendo, Migori County, Kenya",1,enhanced
Migori,,Suna East,Migori Town,Migori County IEBC Office,Wthin office building,-1.067525,34.52542837011335,locationiq,0.6,50.0,"Suna East, Migori County, Kenya","Suna East, Migori County, Kenya",1,enhanced
Migori,,Suna West,Migori Town,NCPB / Namba Junction,NCPB Compound,-1.0634,34.4731,county_center,0.3,25000.0,Migori County Center,COUNTY_CENTER,1,enhanced
Migori,,Uriri,Uriri Town,DCC officeUriri Sub County,Within DCC Compound,-0.94585095,34.43727715714935,locationiq,0.6,50.0,"Uriri, Migori County, Kenya","Uriri, Migori County, Kenya",1,enhanced
Migori,,Nyatike,Macalda Town,County Government Office Macalda,50m from DCC office,-1.0633,34.473200000000006,county_center_offset,0.3,25000.0,Migori County Center,COUNTY_CENTER,1,enhanced
Migori,,Kuria West,Kehancha Town,Kehancha Law Courts,Next to the Law Court,-1.0632,34.4733,county_center_offset,0.3,25000.0,Migori County Center,COUNTY_CENTER,1,enhanced
Migori,,Kuria East,Kegonga Town,DCC Office Kuria East Sub County,Within DCC's Office,-1.3383575,34.6893622,tomtom,0.89990978241,14811.952179353291,"Kuria East, Nyanza","Kuria East, Migori County, Kenya",1,enhanced
Kisii,,Bonchari,Suneka Market,Itierio Boys High School,40 Metres,-0.6773,34.7796,county_center,0.3,25000.0,Kisii County Center,COUNTY_CENTER,1,enhanced
Kisii,,South Mugirango,Nyamarambe,DCC's Office,50 Metres,-0.6772,34.779700000000005,county_center_offset,0.3,25000.0,Kisii County Center,COUNTY_CENTER,1,enhanced
