title,sponsor,status,date,url,pdf_url,source,category,summary,text_content,analysis_status,created_at
"The Facilities Improvement Financing Bill, No.43 Of 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-05/The%20Facilities%20Improvement%20Financing%20Bill%2C%20No.43%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-05/The%20Facilities%20Improvement%20Financing%20Bill%2C%20No.43%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Facilities Improvement Financing Bill, No.43 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-05/The%20Facilities%20Improvement%20Financing%20Bill%2C%20No.43%20of%202023.pdf,pending,2026-02-11T03:03:37.894623
"The Equalization Fund Appropriation Bill, No.3 Of 2023",National Assembly,Appropriation,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-05/The%20Equalization%20Fund%20Appropriation%20Bill%2C%20No.3%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-05/The%20Equalization%20Fund%20Appropriation%20Bill%2C%20No.3%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Equalization Fund Appropriation Bill, No.3 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-05/The%20Equalization%20Fund%20Appropriation%20Bill%2C%20No.3%20of%202023.pdf,pending,2026-02-11T03:03:43.505915
"The County Government ( Amendment) Bill, No.39 Of 2024",National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-09/The%20County%20Government%20%28Amendment%29%20Bill%2C%20No.39%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-09/The%20County%20Government%20%28Amendment%29%20Bill%2C%20No.39%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Government ( Amendment) Bill, No.39 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-09/The%20County%20Government%20%28Amendment%29%20Bill%2C%20No.39%20of%202024.pdf,pending,2026-02-11T03:03:43.506419
"The Labour Relations (amendment) Bill, No.22 Of 2024",National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-05/The%20Labour%20Relations%20%28Amendment%29%20Bill%2C%20No.22%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-05/The%20Labour%20Relations%20%28Amendment%29%20Bill%2C%20No.22%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The Labour Relations (amendment) Bill, No.22 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-05/The%20Labour%20Relations%20%28Amendment%29%20Bill%2C%20No.22%20of%202024.pdf,pending,2026-02-11T03:03:43.506419
"The Advocates ( Amendment) Bill, No.21 Of 2024",National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-05/The%20Advocates%20%28Amendment%29%20Bill%2C%20No.21%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-05/The%20Advocates%20%28Amendment%29%20Bill%2C%20No.21%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The Advocates ( Amendment) Bill, No.21 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-05/The%20Advocates%20%28Amendment%29%20Bill%2C%20No.21%20of%202024.pdf,pending,2026-02-11T03:03:43.507426
"The County Wards (equitable Development) Bill, No.20 Of 2024",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-05/The%20%20County%20Wards%20%28Equitable%20Development%29%20%20Bill%2C%20No.20%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-05/The%20%20County%20Wards%20%28Equitable%20Development%29%20%20Bill%2C%20No.20%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Wards (equitable Development) Bill, No.20 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-05/The%20%20County%20Wards%20%28Equitable%20Development%29%20%20Bill%2C%20No.20%20of%202024.pdf,pending,2026-02-11T03:03:43.507931
"The County Governments Additional Allocation Bill, No.19 Of 2024",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-05/The%20%20County%20Governments%20Additional%20Allocation%20%20Bill%2C%20No.19%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-05/The%20%20County%20Governments%20Additional%20Allocation%20%20Bill%2C%20No.19%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Governments Additional Allocation Bill, No.19 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-05/The%20%20County%20Governments%20Additional%20Allocation%20%20Bill%2C%20No.19%20of%202024.pdf,pending,2026-02-11T03:03:43.508447
"The Statute Laws (miscellaneous Amendments)bill, No.15 Of 2024",National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-05/The%20%20Statute%20Laws%20%28Miscellaneous%20Amendments%29Bill%2C%20No.15%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-05/The%20%20Statute%20Laws%20%28Miscellaneous%20Amendments%29Bill%2C%20No.15%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The Statute Laws (miscellaneous Amendments)bill, No.15 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-05/The%20%20Statute%20Laws%20%28Miscellaneous%20Amendments%29Bill%2C%20No.15%20of%202024.pdf,pending,2026-02-11T03:03:43.508967
"The Fisheries Management And Development Bill, No.18 Of 2024",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-05/The%20Fisheries%20Management%20and%20Development%20Bill%2C%20No.18%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-05/The%20Fisheries%20Management%20and%20Development%20Bill%2C%20No.18%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The Fisheries Management And Development Bill, No.18 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-05/The%20Fisheries%20Management%20and%20Development%20Bill%2C%20No.18%20of%202024.pdf,pending,2026-02-11T03:03:43.509483
"The Labour Migration Management Bill, No.16 Of 2024",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-05/The%20Labour%20Migration%20Management%20Bill%2C%20No.16%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-05/The%20Labour%20Migration%20Management%20Bill%2C%20No.16%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The Labour Migration Management Bill, No.16 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-05/The%20Labour%20Migration%20Management%20Bill%2C%20No.16%20of%202024.pdf,pending,2026-02-11T03:03:43.510001
"The Statutory Instruments ( Amendment) Bill, No.10 Of 2024",National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-03/The%20Statutory%20Instruments%20%28Amendment%29%20BILL%2C%20No.10%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-03/The%20Statutory%20Instruments%20%28Amendment%29%20BILL%2C%20No.10%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The Statutory Instruments ( Amendment) Bill, No.10 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-03/The%20Statutory%20Instruments%20%28Amendment%29%20BILL%2C%20No.10%20of%202024.pdf,pending,2026-02-11T03:03:43.510523
"The County Assemblies Pensions Scheme Bill, No.14 Of 2024.",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20County%20Assemblies%20Pensions%20Scheme%20BILL%2C%20No.14%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20County%20Assemblies%20Pensions%20Scheme%20BILL%2C%20No.14%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Assemblies Pensions Scheme Bill, No.14 Of 2024.. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20County%20Assemblies%20Pensions%20Scheme%20BILL%2C%20No.14%20of%202024.pdf,pending,2026-02-11T03:03:43.511058
"The Intergovernmental Relations ( Amend ) Bill,no.12 Of 2024.",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20Intergovernmental%20relations%20%28Amend%29BILL%2CNo.12%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20Intergovernmental%20relations%20%28Amend%29BILL%2CNo.12%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The Intergovernmental Relations ( Amend ) Bill,no.12 Of 2024.. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20Intergovernmental%20relations%20%28Amend%29BILL%2CNo.12%20of%202024.pdf,pending,2026-02-11T03:03:43.511577
"The County Government Election Laws ( Amend ) Bill, No.2 Of 2024",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-03/The%20County%20Government%20Election%20Laws%28Amend%29Bill%2C%20No.2%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-03/The%20County%20Government%20Election%20Laws%28Amend%29Bill%2C%20No.2%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Government Election Laws ( Amend ) Bill, No.2 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-03/The%20County%20Government%20Election%20Laws%28Amend%29Bill%2C%20No.2%20of%202024.pdf,pending,2026-02-11T03:03:43.512586
"The Narcotic Drugs And Psychotropic Bill, No.1 Of 2024",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20Narcotic%20Drugs%20and%20Psychotropic%20Bill%2C%20No.1%20of%20%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20Narcotic%20Drugs%20and%20Psychotropic%20Bill%2C%20No.1%20of%20%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The Narcotic Drugs And Psychotropic Bill, No.1 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20Narcotic%20Drugs%20and%20Psychotropic%20Bill%2C%20No.1%20of%20%202024.pdf,pending,2026-02-11T03:03:43.513092
"The Digital Literacy Opportunities Bill, No.8 Of 2024",National Assembly,Published,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20Digital%20Literacy%20Opportunities%20Bill%2CNo.8%20of%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20Digital%20Literacy%20Opportunities%20Bill%2CNo.8%20of%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The Digital Literacy Opportunities Bill, No.8 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20Digital%20Literacy%20Opportunities%20Bill%2CNo.8%20of%202024.pdf,pending,2026-02-11T03:03:43.513092
"The Central Bank Of Kenya ( Amendments) Bill, No.6 Of 2024",National Assembly,Amendment,2024-01-01,https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20Central%20Bank%20of%20Kenya%20%28Amendments%29Bill%2CNo.6%20of%20%202024.pdf,https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20Central%20Bank%20of%20Kenya%20%28Amendments%29Bill%2CNo.6%20of%20%202024.pdf,Senate Bills,Legislative,"Bill before Parliament: The Central Bank Of Kenya ( Amendments) Bill, No.6 Of 2024. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-03/The%20%20Central%20Bank%20of%20Kenya%20%28Amendments%29Bill%2CNo.6%20of%20%202024.pdf,pending,2026-02-11T03:03:43.514100
"Affordable Housing Bill, 2023.",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/Affordable%20Housing%20Bill%2C%202023_0.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/Affordable%20Housing%20Bill%2C%202023_0.pdf,Senate Bills,Legislative,"Bill before Parliament: Affordable Housing Bill, 2023.. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/Affordable%20Housing%20Bill%2C%202023_0.pdf,pending,2026-02-11T03:03:43.514100
The National Rating Bill 2022.,National Assembly,Published,2022-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/Vellum-%20The%20National%20Rating%20Bill%202022%2015.11.23.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/Vellum-%20The%20National%20Rating%20Bill%202022%2015.11.23.pdf,Senate Bills,Legislative,Bill before Parliament: The National Rating Bill 2022.. Source: Senate Bills.,Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/Vellum-%20The%20National%20Rating%20Bill%202022%2015.11.23.pdf,pending,2026-02-11T03:03:43.514606
"The Wildlife Conservation And Management ( Amendment) Bill, No.49 Of 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Wildlife%20Conservation%20and%20Management%20%28Amendment%29%20Bill%2C%20No.49%20of%20%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Wildlife%20Conservation%20and%20Management%20%28Amendment%29%20Bill%2C%20No.49%20of%20%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Wildlife Conservation And Management ( Amendment) Bill, No.49 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Wildlife%20Conservation%20and%20Management%20%28Amendment%29%20Bill%2C%20No.49%20of%20%202023.pdf,pending,2026-02-11T03:03:43.515221
"The E-health Bill, No. 32 Of 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20E-Health%20Bill%2C%20No.%2032%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20E-Health%20Bill%2C%20No.%2032%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The E-health Bill, No. 32 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20E-Health%20Bill%2C%20No.%2032%20of%202023.pdf,pending,2026-02-11T03:03:43.516283
"The Equalisation Fund Appropriation Bill, No. 30 Of 2023",National Assembly,Appropriation,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Equalisation%20Fund%20Appropriation%20Bill%2C%20No.%2030%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Equalisation%20Fund%20Appropriation%20Bill%2C%20No.%2030%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Equalisation Fund Appropriation Bill, No. 30 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Equalisation%20Fund%20Appropriation%20Bill%2C%20No.%2030%20of%202023.pdf,pending,2026-02-11T03:03:43.516871
"The Labour Migration Management Bill, No. 33 Of 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Labour%20Migration%20Management%20Bill%2C%20No.%2033%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Labour%20Migration%20Management%20Bill%2C%20No.%2033%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Labour Migration Management Bill, No. 33 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Labour%20Migration%20Management%20Bill%2C%20No.%2033%20of%202023.pdf,pending,2026-02-11T03:03:43.517392
"The Public Holidays ( Amendment) Bill, No. 31 Of 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Public%20Holidays%20%28Amendment%29%20Bill%2C%20No.%2031%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Public%20Holidays%20%28Amendment%29%20Bill%2C%20No.%2031%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Public Holidays ( Amendment) Bill, No. 31 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Public%20Holidays%20%28Amendment%29%20Bill%2C%20No.%2031%20of%202023.pdf,pending,2026-02-11T03:03:43.517953
"The Real Estate Regulation Bill, No. 35 Of 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Real%20Estate%20Regulation%20Bill%2C%20No.%2035%20of%202023_0.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Real%20Estate%20Regulation%20Bill%2C%20No.%2035%20of%202023_0.pdf,Senate Bills,Legislative,"Bill before Parliament: The Real Estate Regulation Bill, No. 35 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Real%20Estate%20Regulation%20Bill%2C%20No.%2035%20of%202023_0.pdf,pending,2026-02-11T03:03:43.519025
"The Whistleblower Protection Bill, No.51 Of 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20%20Whistleblower%20Protection%20Bill%2C%20No.51%20of%202023_0.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20%20Whistleblower%20Protection%20Bill%2C%20No.51%20of%202023_0.pdf,Senate Bills,Legislative,"Bill before Parliament: The Whistleblower Protection Bill, No.51 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20%20Whistleblower%20Protection%20Bill%2C%20No.51%20of%202023_0.pdf,pending,2026-02-11T03:03:43.519577
"The National Employment Authority ( Amendment) Bill, No.48 Of 2023.",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20National%20Employment%20Authority%20%28Amendment%29%20Bill%2C%20No.48%20Of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20National%20Employment%20Authority%20%28Amendment%29%20Bill%2C%20No.48%20Of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The National Employment Authority ( Amendment) Bill, No.48 Of 2023.. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20National%20Employment%20Authority%20%28Amendment%29%20Bill%2C%20No.48%20Of%202023.pdf,pending,2026-02-11T03:03:49.055756
"The County Assembly Services (amendment) Bill, No. 34 Of 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20County%20Assembly%20Services%20%28Amendment%29%20Bill%2C%20No.%2034%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20County%20Assembly%20Services%20%28Amendment%29%20Bill%2C%20No.%2034%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Assembly Services (amendment) Bill, No. 34 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20County%20Assembly%20Services%20%28Amendment%29%20Bill%2C%20No.%2034%20of%202023.pdf,pending,2026-02-11T03:03:49.056783
"The Co-operative Societies (amendment) Bill, No. 53 Of 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Co-operative%20Societies%20%28Amendment%29%20Bill%2C%20No.%2053%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Co-operative%20Societies%20%28Amendment%29%20Bill%2C%20No.%2053%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Co-operative Societies (amendment) Bill, No. 53 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Co-operative%20Societies%20%28Amendment%29%20Bill%2C%20No.%2053%20of%202023.pdf,pending,2026-02-11T03:03:49.057305
"The Early Child Education (amendment) Bill,no.54 Of 2023",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Early%20Child%20Education%20%28Amendment%29%20Bill%2CNo.54%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Early%20Child%20Education%20%28Amendment%29%20Bill%2CNo.54%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Early Child Education (amendment) Bill,no.54 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Early%20Child%20Education%20%28Amendment%29%20Bill%2CNo.54%20of%202023.pdf,pending,2026-02-11T03:03:49.057828
"The Fire And Rescue Services Professionals Bill, No.55 Of 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20fire%20and%20rescue%20services%20Professionals%20Bill%2C%20No.55%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20fire%20and%20rescue%20services%20Professionals%20Bill%2C%20No.55%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Fire And Rescue Services Professionals Bill, No.55 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20fire%20and%20rescue%20services%20Professionals%20Bill%2C%20No.55%20of%202023.pdf,pending,2026-02-11T03:03:49.058340
"The Local Content Bill, No.50 Of 2023",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Local%20Content%20Bill%2C%20No.50%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/The%20Local%20Content%20Bill%2C%20No.50%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Local Content Bill, No.50 Of 2023. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/The%20Local%20Content%20Bill%2C%20No.50%20of%202023.pdf,pending,2026-02-11T03:03:49.058872
"Agriculture Committee Report -agricultural And Livestock Extension Services Bill, 2022",National Assembly,Published,2022-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/Agriculture%20Committee%20Report%20-Agricultural%20and%20Livestock%20Extension%20Services%20Bill%2C%202022_1.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/Agriculture%20Committee%20Report%20-Agricultural%20and%20Livestock%20Extension%20Services%20Bill%2C%202022_1.pdf,Senate Bills,Legislative,"Bill before Parliament: Agriculture Committee Report -agricultural And Livestock Extension Services Bill, 2022. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/Agriculture%20Committee%20Report%20-Agricultural%20and%20Livestock%20Extension%20Services%20Bill%2C%202022_1.pdf,pending,2026-02-11T03:03:49.059386
"Sc On Agriculture On The Food And Feed Safety Control Coordination Bill, 2023- Na Bill",National Assembly,Published,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-02/SC%20on%20Agriculture%20on%20the%20Food%20and%20Feed%20Sfety%20Control%20Coordination%20Bill%2C%202023-%20NA%20Bill_0.pdf,https://www.parliament.go.ke/sites/default/files/2024-02/SC%20on%20Agriculture%20on%20the%20Food%20and%20Feed%20Sfety%20Control%20Coordination%20Bill%2C%202023-%20NA%20Bill_0.pdf,Senate Bills,Legislative,"Bill before Parliament: Sc On Agriculture On The Food And Feed Safety Control Coordination Bill, 2023- Na Bill. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-02/SC%20on%20Agriculture%20on%20the%20Food%20and%20Feed%20Sfety%20Control%20Coordination%20Bill%2C%202023-%20NA%20Bill_0.pdf,pending,2026-02-11T03:03:49.059931
"The Energy ( Amendment) Bill, No. 42 Of 2023.",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2024-09/%20The%20Energy%20%28Amendment%29%20Bill%2C%20No.%2042%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2024-09/%20The%20Energy%20%28Amendment%29%20Bill%2C%20No.%2042%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Energy ( Amendment) Bill, No. 42 Of 2023.. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2024-09/%20The%20Energy%20%28Amendment%29%20Bill%2C%20No.%2042%20of%202023.pdf,pending,2026-02-11T03:03:49.060450
"The Insolvency ( Amendment) Bill, No. 36 Of 2023.",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-09/The%20Insolvency%20%28Amendment%29%20Bill%2C%20No.%2036%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-09/The%20Insolvency%20%28Amendment%29%20Bill%2C%20No.%2036%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The Insolvency ( Amendment) Bill, No. 36 Of 2023.. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-09/The%20Insolvency%20%28Amendment%29%20Bill%2C%20No.%2036%20of%202023.pdf,pending,2026-02-11T03:03:49.061000
"The County Public Finance Laws ( Amendment) Bill, No. 39 Of 2023.",National Assembly,Amendment,2023-01-01,https://www.parliament.go.ke/sites/default/files/2023-09/The%20County%20Public%20Finance%20Laws%20%28Amendment%29%20Bill%2C%20No.%2039%20of%202023.pdf,https://www.parliament.go.ke/sites/default/files/2023-09/The%20County%20Public%20Finance%20Laws%20%28Amendment%29%20Bill%2C%20No.%2039%20of%202023.pdf,Senate Bills,Legislative,"Bill before Parliament: The County Public Finance Laws ( Amendment) Bill, No. 39 Of 2023.. Source: Senate Bills.",Full text unavailable at scrape time but available at: https://www.parliament.go.ke/sites/default/files/2023-09/The%20County%20Public%20Finance%20Laws%20%28Amendment%29%20Bill%2C%20No.%2039%20of%202023.pdf,pending,2026-02-11T03:03:49.061522
