run,cached,step,type,request_id,ip_addr,full_url,url,documentURL,is_secure,method,host,frame_id,responseCode,request_type,load_ms,ttfb_ms,load_start,load_start_float,bytesIn,objectSize,objectSizeUncompressed,expires,cacheControl,contentType,contentEncoding,socket,protocol,dns_start,dns_end,connect_start,connect_end,ssl_start,ssl_end,initiator,initiator_line,initiator_column,initiator_function,initiator_type,priority,initial_priority,bytesOut,score_cache,score_cdn,score_gzip,score_cookies,score_keep-alive,score_compress,dns_ms,connect_ms,ssl_ms,gzip_total,gzip_save,image_total,image_save,cache_time,cdn_provider,created,netlog_id,final_base_page,is_base_page,load_end,ttfb_start,ttfb_end,download_start,download_end,download_ms,all_start,all_end,all_ms,index,number,cpu.EvaluateScript,cpu.v8.compile,cpu.FunctionCall,cpuTime,renderBlocking,socket_group,http2_stream_id,http2_stream_dependency,http2_stream_weight,http2_stream_exclusive,tls_version,tls_resumed,tls_next_proto,tls_cipher_suite,server_port,
3,0,Step_1,3,2C45182ECD2C3B124A48865BE4177495,104.16.80.73,https://cloudflareinsights.com/cdn-cgi/rum,/cdn-cgi/rum,,1,OPTIONS,cloudflareinsights.com,1BEFA98AC81CC0648BCAA4805D274574,200,Preflight,176.00,175.00,"38,336.00","38,336.00",20,20,,,,text/plain,gzip,320,HTTP/2,"38,162.00","38,336.00",-1.00,-1.00,-1.00,-1.00,https://cloudflareinsights.com/cdn-cgi/rum,,,,preflight,High,High,1837,0,100,-1,0,100,-1,174.00,-1.00,-1.00,,,,,0.00,Cloudflare,38161,450,0,0,"38,512.00","38,336.00","38,511.00","38,511.00","38,512.00",1.00,"38,162.00","38,512.00",350.00,27,28,,,,,,,3,,,,,,,,,
3,0,Step_1,3,288414.44,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/media_content?select=*%2Citems%3Amedia_items%28*%29&status=eq.published&tags=cs.%7Bspecial-edition%7D&order=created_at.desc&limit=1,/rest/v1/media_content?select=*%2Citems%3Amedia_items%28*%29&status=eq.published&tags=cs.%7Bspecial-edition%7D&order=created_at.desc&limit=1,,1,GET,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Fetch,412.00,410.00,"38,471.00","38,471.00",1068,1068,7526,,,application/vnd.pgrst.object+json,gzip,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,4075,0,100,100,0,100,-1,-1.00,-1.00,-1.00,1925,0,,,0.00,Cloudflare,38288,484,0,0,"38,883.00","38,471.00","38,881.00","38,881.00","38,883.00",2.00,"38,471.00","38,883.00",412.00,28,29,,,,,,,,,,,,,,,,
3,0,Step_1,3,288414.40,104.16.80.73,https://cloudflareinsights.com/cdn-cgi/rum,/cdn-cgi/rum,,1,POST,cloudflareinsights.com,1BEFA98AC81CC0648BCAA4805D274574,204,XHR,176.00,176.00,"38,514.00","38,514.00",0,0,,,,text/plain,,320,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://static.cloudflareinsights.com/beacon.min.js,0,12456,e.sendObjectBeacon,script,High,High,2152,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,38161,449,0,0,"38,690.00","38,514.00","38,690.00","38,690.00","38,690.00",0.00,"38,514.00","38,690.00",176.00,29,30,,,,,,pm/https://static.cloudflareinsights.com <https://civiceducationkenya.com same_site>,5,0,220,1,,,,,443,
3,0,Step_1,3,288414.43,172.64.150.216,https://in-automate.brevo.com/p?key=u9woqr28f9yeajgrw42u15su&cuid=3f9b0cdb-4799-43db-955c-8b168b41e818&ma_url=https%3A%2F%2Fwww.civiceducationkenya.com%2F&sib_type=page&ma_title=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&sib_name=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&ma_referrer=&ma_path=%2F,/p?key=u9woqr28f9yeajgrw42u15su&cuid=3f9b0cdb-4799-43db-955c-8b168b41e818&ma_url=https%3A%2F%2Fwww.civiceducationkenya.com%2F&sib_type=page&ma_title=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&sib_name=Civic%20Education%20Kenya%20-%20Educate%20%E2%80%A2%20Amplify%20%E2%80%A2%20Empower&ma_referrer=&ma_path=%2F,,1,GET,in-automate.brevo.com,1BEFA98AC81CC0648BCAA4805D274574,204,XHR,371.00,371.00,"38,759.00","38,759.00",0,0,,,no-cache,,,492,HTTP/2,"38,228.00","38,403.00","38,403.00","38,576.00","38,576.00","38,759.00",https://sibautomation.com/sa.js?key=u9woqr28f9yeajgrw42u15su,113,92,hl.send,script,High,High,2989,-1,100,-1,0,100,-1,175.00,173.00,183.00,,,,,,Cloudflare,38228,471,0,0,"39,130.00","38,759.00","39,130.00","39,130.00","39,130.00",0.00,"38,228.00","39,130.00",902.00,30,31,,,,,,pm/https://in-automate.brevo.com <https://civiceducationkenya.com same_site>,1,0,220,1,TLS 1.3,False,h2,4865,443,
3,0,Step_1,3,288414.45,104.21.68.122,https://www.civiceducationkenya.com/context/icons%206/load.svg,/context/icons%206/load.svg,,1,GET,www.civiceducationkenya.com,1BEFA98AC81CC0648BCAA4805D274574,200,Image,257.00,254.00,"38,927.00","38,927.00",2397,2397,4121,,"public, max-age=14400, must-revalidate",text/html,zstd,392,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,Low,Low,3925,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,38926,507,0,0,"39,184.00","38,927.00","39,181.00","39,181.00","39,184.00",3.00,"38,927.00","39,184.00",257.00,31,32,,,,,,,,,,,,,,,,
3,0,Step_1,3,288414.46,104.21.68.122,https://www.civiceducationkenya.com/lottie-like.json,/lottie-like.json,,1,GET,www.civiceducationkenya.com,1BEFA98AC81CC0648BCAA4805D274574,403,Fetch,208.00,205.00,"38,981.00","38,981.00",3571,3571,5871,,,text/html,zstd,392,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,8167,68902,,script,High,High,3586,-1,100,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,38978,513,0,0,"39,189.00","38,981.00","39,186.00","39,186.00","39,189.00",3.00,"38,981.00","39,189.00",208.00,32,33,,,,,,,,,,,,,,,,
3,0,Step_1,3,CACEB46BBF3E9249CE1816CE2E43CF0E,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/platform_campaigns?select=*&section_target=eq.home_hero&is_active=eq.true&limit=1,/rest/v1/platform_campaigns?select=*&section_target=eq.home_hero&is_active=eq.true&limit=1,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Preflight,182.00,182.00,"39,056.00","39,056.00",0,0,,,,,,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/platform_campaigns?select=*&section_target=eq.home_hero&is_active=eq.true&limit=1,,,,preflight,High,High,2209,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,39055,574,0,0,"39,238.00","39,056.00","39,238.00","39,238.00","39,238.00",0.00,"39,056.00","39,238.00",182.00,33,34,,,,,,,,,,,,,,,,
3,0,Step_1,3,CEB4F65DED48CD4821529287155B6D5E,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bills?select=*&order=created_at.desc&limit=3,/rest/v1/bills?select=*&order=created_at.desc&limit=3,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Preflight,181.00,181.00,"39,073.00","39,073.00",0,0,,,,,,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bills?select=*&order=created_at.desc&limit=3,,,,preflight,High,High,2098,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,39073,580,0,0,"39,254.00","39,073.00","39,254.00","39,254.00","39,254.00",0.00,"39,073.00","39,254.00",181.00,34,35,,,,,,,,,,,,,,,,
3,0,Step_1,3,388E225DC19BC11238329A869503A45E,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/platform_campaigns?select=*&section_target=eq.home_mid&is_active=eq.true&limit=1,/rest/v1/platform_campaigns?select=*&section_target=eq.home_mid&is_active=eq.true&limit=1,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Preflight,180.00,180.00,"39,076.00","39,076.00",0,0,,,,,,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/platform_campaigns?select=*&section_target=eq.home_mid&is_active=eq.true&limit=1,,,,preflight,High,High,2206,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,39075,586,0,0,"39,256.00","39,076.00","39,256.00","39,256.00","39,256.00",0.00,"39,076.00","39,256.00",180.00,35,36,,,,,,,,,,,,,,,,
3,0,Step_1,3,9D3C484868A7D94381E8A823DFA130BB,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/blog_posts?select=*&status=eq.published&order=published_at.desc&limit=2,/rest/v1/blog_posts?select=*&status=eq.published&order=published_at.desc&limit=2,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Preflight,183.00,183.00,"39,079.00","39,079.00",0,0,,,,,,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/blog_posts?select=*&status=eq.published&order=published_at.desc&limit=2,,,,preflight,High,High,2179,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,39079,592,0,0,"39,262.00","39,079.00","39,262.00","39,262.00","39,262.00",0.00,"39,079.00","39,262.00",183.00,36,37,,,,,,,,,,,,,,,,
3,0,Step_1,3,68C87AD665EA9F5F78A00B69F0B743CA,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/volunteer_opportunities?select=*&status=eq.open&order=created_at.desc&limit=6,/rest/v1/volunteer_opportunities?select=*&status=eq.open&order=created_at.desc&limit=6,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Preflight,180.00,180.00,"39,081.00","39,081.00",0,0,,,,,,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/volunteer_opportunities?select=*&status=eq.open&order=created_at.desc&limit=6,,,,preflight,High,High,2197,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,39081,598,0,0,"39,261.00","39,081.00","39,261.00","39,261.00","39,261.00",0.00,"39,081.00","39,261.00",180.00,37,38,,,,,,,,,,,,,,,,
3,0,Step_1,3,288414.60,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/platform_campaigns?select=*&section_target=eq.home_hero&is_active=eq.true&limit=1,/rest/v1/platform_campaigns?select=*&section_target=eq.home_hero&is_active=eq.true&limit=1,,1,GET,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Fetch,390.00,389.00,"39,239.00","39,239.00",2,2,2,,,application/json,,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3835,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,0.00,Cloudflare,39055,573,0,0,"39,629.00","39,239.00","39,628.00","39,628.00","39,629.00",1.00,"39,239.00","39,629.00",390.00,38,39,,,,,,,,,,,,,,,,
3,0,Step_1,3,288414.61,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bills?select=*&order=created_at.desc&limit=3,/rest/v1/bills?select=*&order=created_at.desc&limit=3,,1,GET,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Fetch,406.00,397.00,"39,256.00","39,256.00",9951,9951,30819,,,application/json,gzip,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3724,0,100,100,0,100,-1,-1.00,-1.00,-1.00,10747,0,,,0.00,Cloudflare,39073,579,0,0,"39,662.00","39,256.00","39,653.00","39,653.00","39,662.00",9.00,"39,256.00","39,662.00",406.00,39,40,,,,,,,,,,,,,,,,
3,0,Step_1,3,288414.62,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/platform_campaigns?select=*&section_target=eq.home_mid&is_active=eq.true&limit=1,/rest/v1/platform_campaigns?select=*&section_target=eq.home_mid&is_active=eq.true&limit=1,,1,GET,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Fetch,568.00,567.00,"39,259.00","39,259.00",2,2,2,,,application/json,,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3832,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,0.00,Cloudflare,39075,585,0,0,"39,827.00","39,259.00","39,826.00","39,826.00","39,827.00",1.00,"39,259.00","39,827.00",568.00,40,41,,,,,,,,,,,,,,,,
3,0,Step_1,3,288414.64,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/volunteer_opportunities?select=*&status=eq.open&order=created_at.desc&limit=6,/rest/v1/volunteer_opportunities?select=*&status=eq.open&order=created_at.desc&limit=6,,1,GET,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Fetch,575.00,566.00,"39,263.00","39,263.00",510,510,857,,,application/json,gzip,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3823,0,100,100,0,100,-1,-1.00,-1.00,-1.00,1315,0,,,0.00,Cloudflare,39080,597,0,0,"39,838.00","39,263.00","39,829.00","39,829.00","39,838.00",9.00,"39,263.00","39,838.00",575.00,41,42,,,,,,,,,,,,,,,,
3,0,Step_1,3,288414.63,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/blog_posts?select=*&status=eq.published&order=published_at.desc&limit=2,/rest/v1/blog_posts?select=*&status=eq.published&order=published_at.desc&limit=2,,1,GET,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Fetch,577.00,574.00,"39,264.00","39,264.00",8058,8058,18799,,,application/json,gzip,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3805,0,100,100,0,100,-1,-1.00,-1.00,-1.00,8878,0,,,0.00,Cloudflare,39079,591,0,0,"39,841.00","39,264.00","39,838.00","39,838.00","39,841.00",3.00,"39,264.00","39,841.00",577.00,42,43,,,,,,,,,,,,,,,,
3,0,Step_1,3,CDD754E155216AD6EE13A3A4B0AC655F,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.c850ac48-fbad-4c46-bac0-295426af8c16,/rest/v1/bill_follows?select=*&bill_id=eq.c850ac48-fbad-4c46-bac0-295426af8c16,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Preflight,181.00,181.00,"39,688.00","39,688.00",0,0,,,,,,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.c850ac48-fbad-4c46-bac0-295426af8c16,,,,preflight,High,High,2197,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,39687,648,0,0,"39,869.00","39,688.00","39,869.00","39,869.00","39,869.00",0.00,"39,688.00","39,869.00",181.00,43,44,,,,,,,,,,,,,,,,
3,0,Step_1,3,A764ACEC5A3B5B38014BA76AAEDF5AAB,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.ea059300-df34-4c2e-a5ec-d51d351753a3,/rest/v1/bill_follows?select=*&bill_id=eq.ea059300-df34-4c2e-a5ec-d51d351753a3,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Preflight,180.00,180.00,"39,692.00","39,692.00",0,0,,,,,,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.ea059300-df34-4c2e-a5ec-d51d351753a3,,,,preflight,High,High,2197,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,39690,654,0,0,"39,872.00","39,692.00","39,872.00","39,872.00","39,872.00",0.00,"39,692.00","39,872.00",180.00,44,45,,,,,,,,,,,,,,,,
3,0,Step_1,3,463A6735FF9FDC8869489A7722ED8B8E,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.c25df28d-c816-41e0-b080-66ebac03cf73,/rest/v1/bill_follows?select=*&bill_id=eq.c25df28d-c816-41e0-b080-66ebac03cf73,,1,OPTIONS,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Preflight,180.00,180.00,"39,692.00","39,692.00",0,0,,,,,,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.c25df28d-c816-41e0-b080-66ebac03cf73,,,,preflight,High,High,2197,-1,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,39691,660,0,0,"39,872.00","39,692.00","39,872.00","39,872.00","39,872.00",0.00,"39,692.00","39,872.00",180.00,45,46,,,,,,,,,,,,,,,,
3,0,Step_1,3,288414.57,172.67.195.87,https://cdn.civiceducationkenya.com/green-under-siege/4.png,/green-under-siege/4.png,,1,GET,cdn.civiceducationkenya.com,1BEFA98AC81CC0648BCAA4805D274574,200,Image,"2,173.00",200.00,"39,842.00","39,842.00",1247226,1247226,1247226,,max-age=14400,image/png,,644,HTTP/2,"39,051.00","39,228.00","39,435.00","39,626.00","39,626.00","39,837.00",,,,,other,Low,Low,3637,50,100,-1,0,100,100,177.00,191.00,211.00,,,0,1247226,"10,352.00",Cloudflare,39050,555,0,0,"42,015.00","39,842.00","40,042.00","40,042.00","42,015.00","1,973.00","39,051.00","42,015.00","2,752.00",46,47,,,,,,https://cdn.civiceducationkenya.com <https://civiceducationkenya.com same_site>,1,0,147,1,TLS 1.3,False,h2,4865,443,
3,0,Step_1,3,288414.59,172.67.195.87,https://cdn.civiceducationkenya.com/green-under-siege/5.png,/green-under-siege/5.png,,1,GET,cdn.civiceducationkenya.com,1BEFA98AC81CC0648BCAA4805D274574,200,Image,"3,892.00",257.00,"39,843.00","39,843.00",1752151,1752151,1752151,,max-age=14400,image/png,,644,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,Low,Low,3637,50,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,0,1752151,"10,352.00",Cloudflare,39052,568,0,0,"43,735.00","39,843.00","40,100.00","40,100.00","43,735.00","3,635.00","39,843.00","43,735.00","3,892.00",47,48,,,,,,https://cdn.civiceducationkenya.com <https://civiceducationkenya.com same_site>,3,1,147,1,,,,,443,
3,0,Step_1,3,288414.48,140.248.136.193,https://i.imgur.com/fiNsUhT.png,/fiNsUhT.png,,1,GET,i.imgur.com,1BEFA98AC81CC0648BCAA4805D274574,200,Image,"4,653.00",323.00,"39,862.00","39,862.00",732014,732014,732014,,"public, max-age=31536000",image/png,,610,HTTP/2,"38,986.00","39,198.00","39,199.00","39,519.00","39,519.00","39,860.00",,,,,other,Low,Low,2089,100,100,-1,0,100,-1,212.00,320.00,341.00,,,0,732014,"31,156,253.00",Fastly,38987,532,0,0,"44,515.00","39,862.00","40,185.00","40,185.00","44,515.00","4,330.00","38,986.00","44,515.00","5,526.00",48,49,,,,,,https://i.imgur.com <https://civiceducationkenya.com same_site>,1,0,147,1,TLS 1.2,False,h2,49199,443,
3,0,Step_1,3,288414.49,140.248.136.193,https://i.imgur.com/9eYyCXj.png,/9eYyCXj.png,,1,GET,i.imgur.com,1BEFA98AC81CC0648BCAA4805D274574,200,Image,"5,117.00",322.00,"39,862.00","39,862.00",740275,740275,737262,,"public, max-age=31536000",image/png,,610,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,Low,Low,2089,100,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,0,740275,"30,444,695.00",Fastly,38989,537,0,0,"44,979.00","39,862.00","40,184.00","40,184.00","44,979.00","4,795.00","39,862.00","44,979.00","5,117.00",49,50,,,,,,https://i.imgur.com <https://civiceducationkenya.com same_site>,3,1,147,1,,,,,443,
3,0,Step_1,3,288414.47,140.248.136.193,https://i.imgur.com/yliiE59.png,/yliiE59.png,,1,GET,i.imgur.com,1BEFA98AC81CC0648BCAA4805D274574,200,Image,"1,516.00",322.00,"39,863.00","39,863.00",32299,32299,32299,,"public, max-age=31536000",image/png,,610,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,Low,Low,2089,100,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,0,32299,"30,235,360.00",Fastly,38985,519,0,0,"41,379.00","39,863.00","40,185.00","40,185.00","41,379.00","1,194.00","39,863.00","41,379.00","1,516.00",50,51,,,,,,https://i.imgur.com <https://civiceducationkenya.com same_site>,5,3,147,1,,,,,443,
3,0,Step_1,3,288414.50,140.248.136.193,https://i.imgur.com/CIVKU5B.png,/CIVKU5B.png,,1,GET,i.imgur.com,1BEFA98AC81CC0648BCAA4805D274574,200,Image,"4,375.00",390.00,"39,863.00","39,863.00",166517,166517,166517,,"public, max-age=31536000",image/png,,610,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,other,Low,Low,2089,100,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,0,166517,"30,122,970.00",Fastly,38989,542,0,0,"44,238.00","39,863.00","40,253.00","40,253.00","44,238.00","3,985.00","39,863.00","44,238.00","4,375.00",51,52,,,,,,https://i.imgur.com <https://civiceducationkenya.com same_site>,7,5,147,1,,,,,443,
3,0,Step_1,3,288414.65,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.c850ac48-fbad-4c46-bac0-295426af8c16,/rest/v1/bill_follows?select=*&bill_id=eq.c850ac48-fbad-4c46-bac0-295426af8c16,,1,HEAD,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Fetch,401.00,401.00,"39,871.00","39,871.00",0,0,,,,application/json,br,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3871,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,0.00,Cloudflare,39687,647,0,0,"40,272.00","39,871.00","40,272.00","40,272.00","40,272.00",0.00,"39,871.00","40,272.00",401.00,52,53,,,,,,,,,,,,,,,,
3,0,Step_1,3,288414.66,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.ea059300-df34-4c2e-a5ec-d51d351753a3,/rest/v1/bill_follows?select=*&bill_id=eq.ea059300-df34-4c2e-a5ec-d51d351753a3,,1,HEAD,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Fetch,396.00,396.00,"39,875.00","39,875.00",0,0,,,,application/json,br,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3871,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,0.00,Cloudflare,39690,653,0,0,"40,271.00","39,875.00","40,271.00","40,271.00","40,271.00",0.00,"39,875.00","40,271.00",396.00,53,54,,,,,,,,,,,,,,,,
3,0,Step_1,3,288414.67,172.64.149.246,https://iruahxgkrucidihnfytq.supabase.co/rest/v1/bill_follows?select=*&bill_id=eq.c25df28d-c816-41e0-b080-66ebac03cf73,/rest/v1/bill_follows?select=*&bill_id=eq.c25df28d-c816-41e0-b080-66ebac03cf73,,1,HEAD,iruahxgkrucidihnfytq.supabase.co,1BEFA98AC81CC0648BCAA4805D274574,200,Fetch,401.00,401.00,"39,875.00","39,875.00",0,0,,,,application/json,br,429,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://www.civiceducationkenya.com/assets/index-O80M7bll.js,109,42675,,script,High,High,3871,0,100,-1,0,100,-1,-1.00,-1.00,-1.00,,,,,0.00,Cloudflare,39691,659,0,0,"40,276.00","39,875.00","40,276.00","40,276.00","40,276.00",0.00,"39,875.00","40,276.00",401.00,54,55,,,,,,,,,,,,,,,,
3,0,Step_2,3,99EF1B21D77DFB6BF29304E317F3E9C2-1,104.21.68.122,https://www.civiceducationkenya.com/legislative-tracker,/legislative-tracker,,1,GET,www.civiceducationkenya.com,1BEFA98AC81CC0648BCAA4805D274574,403,Document,204.00,200.00,194.00,194.00,1889,1889,6157,,,text/html,zstd,703,h3,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,https://challenges.cloudflare.com/cdn-cgi/challenge-platform/h/g/turnstile/f/av0/rch/w0470/0x4AAAAAAADnPIDROrmt1Wwj/light/fbE/new/normal?lang=auto,,,,script,Highest,Highest,1069,-1,100,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,Cloudflare,0,704,0,0,398.00,194.00,394.00,394.00,398.00,4.00,194.00,398.00,204.00,0,1,2,0,0,2.00,,,,,,,,,,,,
3,0,Step_2,3,99999.99999.1,,https://www.civiceducationkenya.com/legislative-tracker,/legislative-tracker,,1,,www.civiceducationkenya.com,1BEFA98AC81CC0648BCAA4805D274574,403,,271.00,218.00,404.00,404.00,3802,3802,6157,,,text/html,zstd,,QUIC,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,,Highest,,0,-1,-1,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,,402,728,0,0,675.00,404.00,622.00,622.00,675.00,53.00,404.00,675.00,271.00,1,2,,,,,,,,,,,,,,,,
3,0,Step_2,3,99999.99999.2,,https://cloudflareinsights.com/cdn-cgi/rum,/cdn-cgi/rum,,1,,cloudflareinsights.com,1BEFA98AC81CC0648BCAA4805D274574,200,,175.00,174.00,698.00,698.00,20,20,,,,text/plain,gzip,,HTTP/2,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,,,,,,Lowest,,0,-1,-1,-1,0,-1,-1,-1.00,-1.00,-1.00,,,,,,,697,735,1,1,873.00,698.00,872.00,872.00,873.00,1.00,698.00,873.00,175.00,2,3,,,,,,,7,0,110,1,,,,,,
